날짜,n-gram,UpDown
2010-12-13,"대내외/NNG;경제/NNG;여건/NNG;불확실성/NNG, 대내외/NNG;경제/NNG;지표/NNG;개선/NNG, 금리/NNG;인상/NNG;가능성/NNG;배제/NNG, 대내외/NNG;채권/NNG;금리/NNG;상승/NNG, 당분간/MAG;물가/NNG;상승/NNG;압력/NNG, 금리/NNG;저점/NNG;인식/NNG;강화/NNG, 원화/NNG;절상/NNG;금리/NNG;인상/NNG, 대외/NNG;여건/NNG;금리/NNG;상승/NNG, 가격/NNG;상승/NNG;임금/NNG;상승/NNG, 경기/NNG;둔화/NNG;가능성/NNG;높/VV, 금리/NNG;상승/NNG;압력/NNG;높/VV, 대내외/NNG;펀더멘털/NNG;개선/NNG, 인플레이션/NNG;압력/NNG;증가/NNG, 펀더멘털/NNG;개선/NNG;상승/NNG, 경제/NNG;자생력/NNG;회복/NNG, 대내외/NNG;경기/NNG;둔화/NNG, 민간/NNG;성장/NNG;모멘텀/NNG, 원자재/NNG;가격/NNG;상승/NNG, 경제/NNG;성장/NNG;모멘텀/NNG, 채권/NNG;매수/NNG;위축/NNG, 고용/NNG;지표/NNG;부진/NNG, 채권/NNG;가격/NNG;부담/NNG, 금리/NNG;상승/NNG;제한/NNG, 만일/NNG;금리/NNG;인상/NNG, 금리/NNG;인상/NNG;제한/NNG, 적정/NNG;금리/NNG;상승/NNG, 금리/NNG;인상/NNG;충격/NNG, 경상/NNG;수지/NNG;흑자/NNG, 고용/NNG;지표/NNG;개선/NNG, 민간/NNG;소비/NNG;회복/NNG, 민간/NNG;소비/NNG;개선/NNG, gdp/NNG;갭/NNG;확대/NNG, 인상/NNG;강도/NNG;강하/VA, 인플레이션/NNG;방어/NNG, 대내외/NNG;불확실성/NNG, 금융시장/NNG;위험/NNG, 이중침체/NNG;우려/NNG, 대내외/NNG;위험/NNG, 지정학/NNG;위험/NNG, 하향/NNG;안정/NNG, 위험/NNG;완화/NNG, 예상/NNG;인상/NNG, 금리/NNG;하락/NNG, 인상/NNG;효과/NNG, 양호/NNG;회복/NNG, 경기/NNG;회복/NNG;위험자산/NNG;선호/NNG, 경기/NNG;선행/NNG;지수/NNG;상승/NNG, 회복/NNG;속도/NNG;예상/NNG;둔화/NNG, 미/NNG;국채/NNG;금리/NNG;급등/NNG, 장단기스프레드/NNG;축소/NNG;제한/NNG, 기대/NNG;인플레이션/NNG;안정/NNG, 장기물/NNG;발행비중/NNG;축소/NNG, fed/NNG;위험자산/NNG;선호/NNG, 회사채/NNG;스프레드/NNG;확대/NNG, 대외/NNG;불확실성/NNG;완화/NNG, 양적완화/NNG;기대/NNG;약화/NNG, 금융시장/NNG;금리/NNG;인상/NNG, 전망/NNG;스프레드/NNG;확대/NNG, 금리/NNG;순환적/VAX;상승/NNG, 물가/NNG;상승률/NNG;확대/NNG, 위축/NNG;변동성/NNG;확대/NNG, 선진국/NNG;경기/NNG;부양/NNG, 실업률/NNG;경기/NNG;회복/NNG, 제조업/NNG;고용/NNG;증가/NNG, 채권형/NNG;자금/NNG;증가/NNG, 국채/NNG;수익률/NNG;급등/NNG, 생산자/NNG;물가/NNG;증가/NNG, 자산/NNG;가격/NNG;상승/NNG, 실세/NNG;금리/NNG;상승/NNG, 재정/NNG;적자/NNG;우려/NNG, 우려/NNG;금리/NNG;상승/NNG, 금리/NNG;상승/NNG;부담/NNG, 위험/NNG;경기/NNG;하방/NNG, 지표/NNG;금리/NNG;급락/NNG, 대외/NNG;금리/NNG;급등/NNG, 대외/NNG;경기/NNG;회복/NNG, 내수/NNG;경기/NNG;회복/NNG, 금리/NNG;하방/NNG;경직/NNG, 금리/NNG;상방/NNG;경직/NNG, 금리/NNG;인상/NNG;확대/NNG, 내수/NNG;경기/NNG;부양/NNG, 금리/NNG;경기/NNG;회복/NNG, 국채/NNG;매입/NNG;확대/NNG, 경기/NNG;전망/NNG;악화/NNG, 물가/NNG;환율/NNG;하락/NNG, 수입/NNG;물가/NNG;상승/NNG, 물가/NNG;상승/NNG;견인/NNG, 곡물/NNG;가격/NNG;상승/NNG, 회복/NNG;완만/NNG;상승/NNG, 경제/NNG;회복/NNG;둔화/NNG, 세계/NNG;경기/NNG;둔화/NNG, 미/NNG;경기/NNG;회복/NNG, 물가/NNG;상승률/NNG;높/VA, 유동성/NNG;기대/NNG;높/VA, 은/NNG;가격/NNG;상승/NNG, 채권/NNG;매수/NNG;줄/VV, 전망/NNG;예상/NNG;높/VA, 기대/NNG;아직/MAG;높/VA, ois스프레드/NNG;확대/NNG, 인플레이션/NNG;확대/NNG, 디플레이션/NNG;우려/NNG, 대내외/NNG;불확실성/NNG, 고용시장/NNG;회복/NNG, 상저하고/NNG;성장/NNG, 기대/NNG;불확실성/NNG, 안전자산/NNG;선호/NNG, 금융시장/NNG;불안/NNG, 금리갭/NNG;축소/NNG, 지정학/NNG;위험/NNG, 저평가/NNG;축소/NNG, 지준율/NNG;인상/NNG, 실업률/NNG;증가/NNG, 내수/NNG;회복/NNG, 금리/NNG;안정/NNG, 성장/NNG;상승/NNG, 수요/NNG;악화/NNG, 경기/NNG;상승/NNG, 재정/NNG;불안/NNG, 악화/NNG;긴축/NNG, 지수/NNG;호전/NNG, 유동성/NNG;떨어/VV, 공급/NNG;확대/NNG, 통화/NNG;증가/NNG, 예상/NNG;상회/NNG, 부양/NNG;효과/NNG, 양적완화/NNG;줄/VV, 경기/NNG;침체/NNG, 하락/NNG;제한/NNG, 하락/NNG;증가/NNG, 약화/NNG;증가/NNG, 고용/NNG;개선/NNG, 수출/NNG;호조/NNG, 생산/NNG;회복/NNG, 생산/NNG;부진/NNG, 자금/NNG;감소/NNG, 채권/NNG;위험/NNG, 최대/NNG;증가/NNG, 수출/NNG;부진/NNG, 둔화/NNG;부담/NNG, 수출/NNG;성장/NNG, 대출/NNG;둔화/NNG, 금리갭/NNG;줄/VV, 금리/NNG;오르/VV, 국고채/NNG;스프레드/NNG;축소/NNG, 장기물/NNG;순매수/NNG;강화/NNG, 기술적/VAX;조정/NNG;압력/NNG, 지수/NNG;예상/NNG;상회/NNG, 채권시장/NNG;강세/NNG, 국채선물/NNG;강세/NNG, 채권시장/NNG;약세/NNG, 호조/NNG;우호적/VAX, 고평가/NNG;해소/NNG, 호조/NNG;효과/NNG, 경기/NNG;회복/NNG, 경기/NNG;부진/NNG",상승
2010-12-10,"세계/NNG;경제/NNG;신흥국/NNG;경제/NNG;호조/NNG, 부동산/NNG;지방/NNG;주택가격/NNG;상승/NNG, 재정/NNG;문제/NNG;지정학/NNG;위험/NNG, 지정학/NNG;위험/NNG;성장/NNG;하방/NNG, 경기/NNG;환율/NNG;변동성/NNG;확대/NNG, 금리/NNG;국고채/NNG;발행/NNG;축소/NNG, 선진국/NNG;경제/NNG;완만/NNG;회복/NNG, 위험/NNG;성장/NNG;하방/NNG;위험/NNG, 부진/NNG;설비/NNG;투자/NNG;감소/NNG, 국제/NNG;원자재/NNG;가격/NNG;오르/VV, 경제/NNG;성장/NNG;속도/NNG;둔화/NNG, 경기/NNG;선행/NNG;지수/NNG;둔화/NNG, 주택담보대출/NNG;증가/NNG;확대/NNG, 기대/NNG;인플레이션/NNG;상승/NNG, 성장/NNG;금융시장/NNG;안정/NNG, 성장/NNG;모멘텀/NNG;둔화/NNG, 금리/NNG;순환적/VAX;상승/NNG, 경기/NNG;모멘텀/NNG;둔화/NNG, 경제/NNG;변동성/NNG;확대/NNG, 금리/NNG;영향/NNG;확대/NNG, 자산/NNG;가격/NNG;상승/NNG, 채소/NNG;가격/NNG;안정/NNG, 경제/NNG;견조/NNG;성장/NNG, 세계/NNG;경제/NNG;회복/NNG, 대외/NNG;여건/NNG;안정/NNG, 낮/VA;경기/NNG;상승/NNG, 재정위기/NNG;불확실성/NNG, 불확실성/NNG;완화/NNG, 불확실성/NNG;증대/NNG, 유동성/NNG;축소/NNG, 성장/NNG;플러스/NNG, 투자/NNG;플러스/NNG, 금리/NNG;인상/NNG, 수출/NNG;호조/NNG, 하락/NNG;축소/NNG, 공급/NNG;확대/NNG, 국고채/NNG;스프레드/NNG;축소/NNG, 장기물/NNG;순매수/NNG;강화/NNG, 채권시장/NNG;강세/NNG, 국채입찰/NNG;호조/NNG, 현물시장/NNG;강세/NNG, 예상/NNG;하회/NNG, 고용/NNG;개선/NNG, 경기/NNG;부진/NNG",상승
2010-12-09,"재정/NNG;문제/NNG;지정학/NNG;위험/NNG, 금리/NNG;시장/NNG;예상/NNG;높/VA, 원자재/NNG;가격/NNG;상승/NNG, 물가/NNG;상승/NNG;압력/NNG, 성장/NNG;경로/NNG;하향/NNG, 지표/NNG;금리/NNG;안정/NNG, 경기/NNG;상승/NNG, 금리/NNG;인상/NNG, 대내외/NNG;경제/NNG;여건/NNG;불확실성/NNG, 금리/NNG;인상/NNG;가능성/NNG;배제/NNG, 당분간/MAG;물가/NNG;상승/NNG;압력/NNG, 채권/NNG;금리/NNG;하향/NNG;안정/NNG, 가격/NNG;상승/NNG;임금/NNG;상승/NNG, 회복/NNG;설비/NNG;투자/NNG;증가/NNG, 투자/NNG;증가/NNG;견조/NNG;성장/NNG, 경기/NNG;선행/NNG;지수/NNG;상승/NNG, 금리/NNG;저점/NNG;인식/NNG;강화/NNG, 인플레이션/NNG;금리/NNG;인상/NNG, 대내외/NNG;경제/NNG;불확실성/NNG, 경제/NNG;불확실성/NNG;우려/NNG, 불확실성/NNG;우려/NNG;해소/NNG, 경제/NNG;불확실성/NNG;완화/NNG, 경제/NNG;자생력/NNG;회복/NNG, 경제/NNG;성장/NNG;모멘텀/NNG, 부동산/NNG;과열/NNG;우려/NNG, 원자재/NNG;가격/NNG;상승/NNG, 소비자/NNG;심리/NNG;상승/NNG, 금리/NNG;인상/NNG;제약/NNG, 금리/NNG;강세/NNG;한계/NNG, 충분/NNG;금리/NNG;인상/NNG, 금리/NNG;인상/NNG;충격/NNG, 금리/NNG;인상/NNG;축소/NNG, 금리/NNG;인상/NNG;제한/NNG, 차기/NNG;금리/NNG;인상/NNG, 기업/NNG;재고/NNG;증가/NNG, 고용/NNG;지표/NNG;개선/NNG, 민간/NNG;소비/NNG;증가/NNG, 경제/NNG;수출/NNG;양호/NNG, 수출/NNG;양호/NNG;증가/NNG, 금리/NNG;상승/NNG;압력/NNG, 채권/NNG;금리/NNG;상승/NNG, 인플레이션/NNG;방어/NNG, 인플레이션/NNG;압력/NNG, 불확실성/NNG;해소/NNG, 금융시장/NNG;위험/NNG, 회복/NNG;이중침체/NNG, 이중침체/NNG;우려/NNG, 채권투자/NNG;위축/NNG, 유로존/NNG;위험/NNG, 원화/NNG;절상/NNG, 인상/NNG;효과/NNG, 소득/NNG;증가/NNG, 양호/NNG;회복/NNG, 내수/NNG;회복/NNG, 쉽/VA;해소/NNG, 높/VA;긴축/NNG, 대내외/NNG;경제/NNG;여건/NNG;불확실성/NNG, 불확실성/NNG;해소/NNG;금리/NNG;인상/NNG, 금리/NNG;인상/NNG;가능성/NNG;배제/NNG, 채권/NNG;금리/NNG;하향/NNG;안정/NNG, 금리/NNG;저점/NNG;인식/NNG;강화/NNG, 대내외/NNG;경제/NNG;불확실성/NNG, 금리/NNG;하락/NNG;쉽/VA;않/VX, 경제/NNG;불확실성/NNG;해소/NNG, 안정/NNG;가능성/NNG;배제/NNG, 금리/NNG;인상/NNG;제약/NNG, 금리/NNG;강세/NNG;한계/NNG, 경제/NNG;양호/NNG;성장/NNG, 금리/NNG;인상/NNG;충격/NNG, 차기/NNG;금리/NNG;인상/NNG, 어렵/VA;금리/NNG;인상/NNG, 인플레이션갭/NNG;확대/NNG, 인플레이션/NNG;압력/NNG, 금융시장/NNG;위험/NNG, 펀더멘털/NNG;개선/NNG, 채권투자/NNG;위축/NNG, 국고채/NNG;스프레드/NNG;축소/NNG, 장기물/NNG;순매수/NNG;강화/NNG, 완만/NNG;금리/NNG;인상/NNG, 채권시장/NNG;약세/NNG, 원달러/NNG;급등/NNG, 경기/NNG;회복/NNG, 금리/NNG;급등/NNG",상승
2010-12-08,"채권/NNG;금리/NNG;상승/NNG;부담/NNG, 가격/NNG;부담/NNG;인식/NNG;높/VA, 국고채/NNG;스프레드/NNG;축소/NNG, 장기물/NNG;순매수/NNG;강화/NNG, 국고채/NNG;가격/NNG;부담/NNG, 국고채/NNG;금리/NNG;하락/NNG, 완만/NNG;금리/NNG;인상/NNG, 채권시장/NNG;약세/NNG, 국채입찰/NNG;부진/NNG, 경기/NNG;회복/NNG",상승
2010-12-07,"국고채/NNG;입찰/NNG;호조/NNG;강세/NNG, 채권/NNG;금리/NNG;상승/NNG;부담/NNG, 통화정책/NNG;채권시장/NNG;우호적/VAX, 채권시장/NNG;강세/NNG;우호적/VAX, 국고채/NNG;스프레드/NNG;축소/NNG, 장기물/NNG;순매수/NNG;강화/NNG, 양적완화/NNG;정책/NNG;확대/NNG, 대내외/NNG;경기/NNG;부진/NNG, 완만/NNG;금리/NNG;인상/NNG, 고용/NNG;지표/NNG;부진/NNG, 채권시장/NNG;양적완화/NNG, 유로존/NNG;신용위험/NNG, 금리/NNG;급락/NNG",상승
2010-12-06,"금리/NNG;상승/NNG;압력/NNG;제한/NNG, 소비자/NNG;물가/NNG;상승/NNG;그치/VV, 금리/NNG;인상/NNG;가능성/NNG;낮/VV, 금융시장/NNG;변동성/NNG;확대/NNG, 소비자/NNG;신뢰지수/NNG;하락/NNG, 경기/NNG;모멘텀/NNG;둔화/NNG, 지정학/NNG;위험/NNG;확산/NNG, 국고채/NNG;금리/NNG;하락/NNG, 수출/NNG;모멘텀/NNG;둔화/NNG, 고용/NNG;지표/NNG;부진/NNG, 민간/NNG;고용/NNG;증가/NNG, 개선/NNG;소비/NNG;증가/NNG, 가격/NNG;매력/NNG;확대/NNG, 자본/NNG;통제/NNG;우려/NNG, 경기/NNG;지수/NNG;둔화/NNG, 고용/NNG;지표/NNG;둔화/NNG, 펀더멘털/NNG;둔화/NNG, 구조/NNG;불확실성/NNG, 펀더멘털/NNG;위협/NNG, 유동성/NNG;확보/NNG, 채권/NNG;우호적/VAX, 통안채/NNG;하락/NNG, 국고채/NNG;하락/NNG, 임금/NNG;안정/NNG, 소득/NNG;개선/NNG, 국고채/NNG;내리/VV, 투자/NNG;감축/NNG, 고용/NNG;개선/NNG, 경기/NNG;우려/NNG, 우려/NNG;상쇄/NNG, 경기/NNG;강세/NNG, 경기/NNG;확장/NNG, 고용/NNG;감소/NNG, 하락/NNG;전환/NNG, 국고채/NNG;쉽/VA, 둔화/NNG;강하/VA, 쉽/VA;개선/NNG, 기대/NNG;낮/VV, 높/VA;하락/NNG, 낮/VA;안정/NNG, 매출/NNG;좋/VA, 예상/NNG;작/VA, 고용/NNG;높/VA, 대내외/NNG;채권/NNG;금리/NNG;상승/NNG, 금리/NNG;지정학/NNG;위험/NNG;완화/NNG, 채권/NNG;금리/NNG;하락/NNG;제한적/VAX, 경기/NNG;상승/NNG;탄력/NNG;약화/NNG, 경기/NNG;선행/NNG;지수/NNG;상승/NNG, 가계/NNG;수입/NNG;전망/NNG;상승/NNG, 채권/NNG;금리/NNG;하향/NNG;안정/NNG, 우려/NNG;채권/NNG;금리/NNG;하락/NNG, 금리/NNG;저점/NNG;인식/NNG;강화/NNG, 대내외/NNG;경제/NNG;불확실성/NNG, 불확실성/NNG;지정학/NNG;위험/NNG, 안전자산/NNG;선호/NNG;약화/NNG, 국고채/NNG;스퀴즈/NNG;우려/NNG, 금리/NNG;스프레드/NNG;하회/NNG, 인플레이션/NNG;경계/NNG;늦/VV, 성장/NNG;모멘텀/NNG;확보/NNG, 경기/NNG;회복/NNG;모멘텀/NNG, 글로벌/NNG;경기/NNG;회복/NNG, 장단기/NNG;금리/NNG;혼조/NNG, 제조업/NNG;경기/NNG;둔화/NNG, 소비자/NNG;심리/NNG;상승/NNG, 소비자/NNG;심리/NNG;개선/NNG, 경제/NNG;양호/NNG;성장/NNG, 경제/NNG;지표/NNG;개선/NNG, 민간/NNG;소비/NNG;확대/NNG, 채권/NNG;금리/NNG;강세/NNG, 채권/NNG;매수/NNG;위축/NNG, 완화/NNG;환율/NNG;안정/NNG, 건설/NNG;경기/NNG;부진/NNG, 부진/NNG;경기/NNG;상승/NNG, 부진/NNG;경기/NNG;하락/NNG, 경기/NNG;하락/NNG;우려/NNG, 새롭/VA;성장/NNG;모멘텀/NNG, 양호/NNG;수출/NNG;증가/NNG, 부진/NNG;경제/NNG;회복/NNG, 경제/NNG;회복/NNG;지연/NNG, 수입/NNG;수요/NNG;회복/NNG, 대외/NNG;여건/NNG;개선/NNG, 개선/NNG;수출/NNG;양호/NNG, 수출/NNG;양호/NNG;증가/NNG, 경제/NNG;지표/NNG;악화/NNG, 고용/NNG;소득/NNG;개선/NNG, 정책/NNG;위험/NNG;우려/NNG, 채권/NNG;금리/NNG;저점/NNG, 약화/NNG;금리/NNG;상승/NNG, 어렵/VA;금리/NNG;상승/NNG, 인플레이션갭/NNG;확대/NNG, 펀더멘털/NNG;개선/NNG, 예상밖/NNG;부진/NNG, 인상/NNG;제한적/VAX, 약화/NNG;상승/NNG, 고용/NNG;개선/NNG, 점차/MAG;완화/NNG, 예상/NNG;부진/NNG, 경제/NNG;성장/NNG, 지수/NNG;부진/NNG, 지표/NNG;부진/NNG, 판매/NNG;호조/NNG, 소비/NNG;개선/NNG, 긴축/NNG;강화/NNG, 수출/NNG;둔화/NNG, 지수/NNG;개선/NNG, 전망/NNG;개선/NNG, 경제/NNG;둔화/NNG, 금리/NNG;인상/NNG, 하락/NNG;경기/NNG;모멘텀/NNG;약화/NNG, 금리/NNG;상승/NNG;영향/NNG;제한/NNG, 경기/NNG;선행/NNG;지수/NNG;상승/NNG, 미/NNG;고용/NNG;지표/NNG;호전/NNG, 신규/NNG;주문/NNG;지수/NNG;떨어/VV, 장기물/NNG;발행비중/NNG;축소/NNG, 전망/NNG;스프레드/NNG;확대/NNG, 유동성/NNG;증가율/NNG;하락/NNG, 경기/NNG;모멘텀/NNG;악화/NNG, 금리/NNG;순환적/VAX;상승/NNG, 전망/NNG;지정학/NNG;위험/NNG, 매크로/NNG;지표/NNG;부진/NNG, 경기/NNG;모멘텀/NNG;둔화/NNG, 유동성/NNG;증가/NNG;둔화/NNG, 농산물/NNG;가격/NNG;급등/NNG, 채권형/NNG;자금/NNG;감소/NNG, 원자재/NNG;가격/NNG;급등/NNG, 광공업/NNG;생산/NNG;하락/NNG, 소비자/NNG;물가/NNG;상승/NNG, 경제/NNG;지표/NNG;양호/NNG, 지수/NNG;금리/NNG;상승/NNG, 자산/NNG;가격/NNG;상승/NNG, 경기/NNG;지표/NNG;호전/NNG, 물가/NNG;지표/NNG;하락/NNG, 경기/NNG;지표/NNG;둔화/NNG, 실세/NNG;금리/NNG;상승/NNG, 금리/NNG;상승/NNG;제한/NNG, 금리/NNG;상승/NNG;부담/NNG, 제한적/VAX;가능성/NNG;높/VA, 고용/NNG;지표/NNG;호조/NNG, 적자/NNG;소폭/MAG;축소/NNG, 물가/NNG;상승/NNG;우려/NNG, 경기/NNG;전망/NNG;비관/NNG, 재정/NNG;적자/NNG;축소/NNG, 건설/NNG;지출/NNG;증가/NNG, 미/NNG;경기/NNG;회복/NNG, 약하/VA;금리/NNG;인상/NNG, 약하/VA;물가/NNG;상승/NNG, 고용/NNG;지수/NNG;떨어/VV, 물가/NNG;상승/NNG;꺾/VV, 건설/NNG;지출/NNG;늘/VV, 신용스프레드/NNG;확대/NNG, 기대/NNG;불확실성/NNG, 재정위기/NNG;불안/NNG, 듀레이션/NNG;축소/NNG, 플래트닝/NNG;전환/NNG, 불확실성/NNG;완화/NNG, 고용시장/NNG;개선/NNG, 정책/NNG;모멘텀/NNG, 플러스/NNG;전환/NNG, 저평가/NNG;축소/NNG, 기대/NNG;제한적/VAX, 달러원/NNG;하락/NNG, bei/NNG;하락/NNG, 생산/NNG;둔화/NNG, 전망/NNG;하단/NNG, 하단/NNG;하회/NNG, 재고/NNG;증가/NNG, 하방/NNG;경직/NNG, 하락/NNG;양호/NNG, 경기/NNG;바닥/NNG, 경기/NNG;하향/NNG, 투자/NNG;둔화/NNG, 경기/NNG;확대/NNG, 원화/NNG;강세/NNG, 단기/NNG;완화/NNG, 수요/NNG;악화/NNG, 적자/NNG;추세/NNG, 적자/NNG;확대/NNG, 무역/NNG;개선/NNG, 개선/NNG;악화/NNG, 무역/NNG;적자/NNG, 개선/NNG;추세/NNG, 채권/NNG;위험/NNG, 확장/NNG;둔화/NNG, 금리갭/NNG;줄/VV, 수요/NNG;약하/VA, 하락/NNG;약하/VA, 업황/NNG;떨어/VV, 높/VA;성장/NNG, 높/VA;증가/NNG, 채권시장/NNG;고용/NNG;지표/NNG;부진/NNG, 채권/NNG;금리/NNG;상승/NNG;부담/NNG, 고용/NNG;지표/NNG;예상/NNG;하회/NNG, 고용/NNG;증가/NNG;예상/NNG;하회/NNG, 국고채/NNG;스프레드/NNG;축소/NNG, 국채/NNG;스프레드/NNG;축소/NNG, 장기물/NNG;순매수/NNG;강화/NNG, 국고채/NNG;입찰/NNG;강세/NNG, 경기/NNG;둔화/NNG;우호적/VAX, 국고채/NNG;입찰/NNG;호조/NNG, 민간/NNG;고용/NNG;증가/NNG, 채권시장/NNG;약세/NNG, 예상/NNG;부진/NNG, 높/VA;강세/NNG",상승
2010-12-03,"채권시장/NNG;채권/NNG;금리/NNG;상승/NNG, 주택/NNG;판매가격/NNG;예상/NNG;상회/NNG, 채권/NNG;금리/NNG;상승/NNG;약세/NNG, 채권/NNG;금리/NNG;상승/NNG;부담/NNG, 국고채/NNG;스프레드/NNG;축소/NNG, 국채/NNG;스프레드/NNG;축소/NNG, 장기물/NNG;순매수/NNG;강화/NNG, 국고채/NNG;발행/NNG;감소/NNG, 우호적/VAX;여건/NNG;강세/NNG, 경기/NNG;둔화/NNG;우호적/VAX, 물가/NNG;부담/NNG;완화/NNG, 채권시장/NNG;약세/NNG, 호조/NNG;우호적/VAX, 경기/NNG;개선/NNG",상승
2010-12-02,"소비자/NNG;물가/NNG;상승률/NNG;예상/NNG;하회/NNG, 채권시장/NNG;채권/NNG;금리/NNG;상승/NNG, 경기/NNG;둔화/NNG;우려/NNG;우호적/VAX, 채권/NNG;금리/NNG;상승/NNG;약세/NNG, 호조/NNG;경기/NNG;둔화/NNG;우려/NNG, 경기/NNG;회복/NNG;기대/NNG;강화/NNG, 민간/NNG;고용/NNG;예상/NNG;상회/NNG, 국고채/NNG;스프레드/NNG;축소/NNG, 국채/NNG;스프레드/NNG;축소/NNG, 장기물/NNG;순매수/NNG;강화/NNG, 국고채/NNG;발행/NNG;감소/NNG, 기술적/VAX;조정/NNG;압력/NNG, 경기/NNG;둔화/NNG;우호적/VAX, 채권/NNG;매수/NNG;강화/NNG, 개선/NNG;경기/NNG;회복/NNG, 물가/NNG;부담/NNG;완화/NNG, 고용/NNG;개선/NNG",상승
2010-12-01,"광공업/NNG;생산/NNG;지표/NNG;부진/NNG, 예상/NNG;채권/NNG;금리/NNG;하락/NNG, 경기/NNG;부진/NNG;우려/NNG;높/VA, 국고채/NNG;스프레드/NNG;축소/NNG, 국채/NNG;스프레드/NNG;축소/NNG, 장기물/NNG;순매수/NNG;강화/NNG, 채권시장/NNG;물가/NNG;부담/NNG, 산업활동/NNG;지표/NNG;부진/NNG, 기술적/VAX;조정/NNG;압력/NNG, 물가/NNG;지표/NNG;부담/NNG, 고용/NNG;여건/NNG;개선/NNG, 채권시장/NNG;신용위험/NNG, 신용위험/NNG;우려/NNG, 수출/NNG;증가/NNG, 예상/NNG;상회/NNG, 생산/NNG;부진/NNG",상승
2010-11-30,"금리/NNG;하락/NNG;경제/NNG;지표/NNG;부진/NNG, 채권시장/NNG;채권/NNG;금리/NNG;하락/NNG, 대내외/NNG;여건/NNG;금리/NNG;하락/NNG, 외국인/NNG;자금/NNG;유출/NNG;우려/NNG, 경제/NNG;지표/NNG;부진/NNG;강세/NNG, 금리/NNG;하락/NNG;압력/NNG;높/VV, 높/VA;채권/NNG;금리/NNG;하락/NNG, 국고채/NNG;스프레드/NNG;축소/NNG, 국채/NNG;스프레드/NNG;축소/NNG, 장기물/NNG;순매수/NNG;강화/NNG, 산업활동/NNG;지표/NNG;부진/NNG, 대내외/NNG;경기/NNG;부진/NNG, 기술적/VAX;조정/NNG;압력/NNG, 금리/NNG;하락/NNG;부진/NNG, 불안/NNG;점차/MAG;완화/NNG, 채권시장/NNG;신용위험/NNG, 신용위험/NNG;우려/NNG, 안전자산/NNG;선호/NNG, 불확실성/NNG;해소/NNG, 부진/NNG;우호적/VAX, 우려/NNG;완화/NNG",상승
